headline,url,published,category
ಚೀನಾದಿಂದ ಪಾಕಿಸ್ತಾನದ ರಿಮೋಟ್ ಸೆನ್ಸಿಂಗ್ ಉಪಗ್ರಹ ಉಡ್ಡಯನ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/remote-sensing-satellite-launch-by-china-for-pakistan-3440879,1753957981562,science-technology
PHOTOS | ನಿಗದಿತ ಕಕ್ಷೆ ಸೇರಿದ 'ನಿಸಾರ್‌' ಉಪಗ್ರಹ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/photos-indo-us-space-collaboration-takes-flight-with-nisar-sat-success-3438862,1753885876059,science-technology
ISRO-NASA NISAR Satellite: ನಭಕ್ಕೆ ಚಿಮ್ಮಿದ 'ನಿಸಾರ್' ಉಪಗ್ರಹ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/nisar-satellite-launch-by-nasa-isro-3438284,1753878112510,science-technology
Space Research | ಬಾಹ್ಯಾಕಾಶಯಾನದಲ್ಲಿ ನೊಣ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/drosophila-first-animal-in-space-research-3435850,1753835400000,science-technology
Humanoid Robot | ಹ್ಯೂಮನಾಯ್ಡ್‌ಗಳ ಬೆಲೆಯ ಜಗಳ!,https://www.prajavani.nethttps://www.prajavani.net/technology/science/humanoid-robots-price-war-china-unitree-launch-3435886,1753835400000,science-technology
ಗಗನಯಾನ ಉಡಾವಣೆಗೂ ಮುನ್ನ ಬಾಹ್ಯಾಕಾಶಕ್ಕೆ ‘ರೋಬೊ’: ವಿ.ನಾರಾಯಣನ್‌ ,https://www.prajavani.nethttps://www.prajavani.net/news/india-news/isro-to-launch-three-crew-missions-before-gaganyaan-launch-3433931,1753719102777,science-technology
NISAR | ಜುಲೈ 30ಕ್ಕೆ ಭೂಮಿ ಸಮೀಕ್ಷೆಯ 'ನಿಸಾರ್' ಉಪಗ್ರಹ ಉಡಾವಣೆ: ಇಸ್ರೊ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/nisar-satellite-launch-isro-nasa-earth-observation-3432512,1753694561033,science-technology
ಶೂನ್ಯ ಗುರುತ್ವಾಕರ್ಷಣೆ; ತೇಲುವ ಶಿಶು: ಬಾಹ್ಯಾಕಾಶದಲ್ಲಿ ಗರ್ಭಧಾರಣೆ ಸಾಧ್ಯವೇ..?,https://www.prajavani.nethttps://www.prajavani.net/explainer/digest/space-pregnancy-and-zero-gravity-birth-3422220,1753263626243,science-technology
AI and Smart Laboratory | ಇದು ‘ಬುದ್ಧಿವಂತ’ ಪ್ರಯೋಗಾಲಯ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/ai-powered-smart-laboratory-automated-research-3419673,1753228800000,science-technology
Video | ಬಾಹ್ಯಾಕಾಶದಲ್ಲಿ ತೇಲಾಡಿದ ವಿಡಿಯೊ ಹಂಚಿಕೊಂಡ ಶುಭಾಂಶು ಶುಕ್ಲಾ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/shubhanshu-shukla-shares-space-floating-video-3416004,1753010031885,science-technology
ಗಗನಯಾನಿ ಶುಭಾಂಶು ಶುಕ್ಲಾ ಆರೋಗ್ಯದಲ್ಲಿ ಯಾವುದೇ ವ್ಯತ್ಯಾಸ ಕಂಡುಬಂದಿಲ್ಲ: ಇಸ್ರೊ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/indian-astronaut-shubhamshu-shukla-health-stable-after-space-return-3410444,1752753744399,science-technology
ಶುಭಾಂಶು ಶುಭಾಗಮನ; ಭಾರತದ ಬಾಹ್ಯಾಕಾಶ ಕ್ಷೇತ್ರಕ್ಕೆ ‘ಶುಕ್ಲಾ ದೆಸೆ’,https://www.prajavani.nethttps://www.prajavani.net/technology/science/indian-astronaut-shubhamshu-shukla-returns-from-space-highlights-3407249,1752625800000,science-technology
ಲ್ಯಾಪ್ರೋಸ್ಕೋಪಿ: ಶಸ್ತ್ರಚಿಕಿತ್ಸೆಗೆ ಒದಗಿದ ವರ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/laparoscopy-surgery-rise-uses-and-benefits-3405718,1752625680000,science-technology
ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್‌ಗೂ ಬಂತು ಡಿಎನ್‌ಎ ನಂಟು,https://www.prajavani.nethttps://www.prajavani.net/technology/science/dna-based-natural-semiconductor-electronics-research-3405716,1752623580000,science-technology
Shubhanshu Shukla Return: ನೌಕೆಯಿಂದ ನಗುಮೊಗದಿಂದ ಹೊರಬಂದ ಭಾರತದ ಗಗನಯಾನಿ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/indian-astronaut-shubhanshu-shukla-returns-from-space-3405863,1752581969460,science-technology
Video | ಬಾಹ್ಯಾಕಾಶ ನಿಲ್ದಾಣದಿಂದ ಮರಳಿದ ಶುಭಾಂಶು ಶುಕ್ಲಾ ಸಹಿತ ಗಗನಯಾನಿಗಳು,https://www.prajavani.nethttps://www.prajavani.net/technology/science/shubham-shukla-returns-from-space-station-3405535,1752574896827,science-technology
ಬಾಹ್ಯಾಕಾಶದಿಂದ ಮರಳಿದ ಶುಭಾಂಶು ಶುಕ್ಲಾ: ಸ್ಯಾನ್ ಡಿಯಾಗೊದಲ್ಲಿ ಇಳಿದ ಕ್ಯಾಪ್ಸೂಲ್,https://www.prajavani.nethttps://www.prajavani.net/technology/science/spacex-dragon-landing-shubham-shukla-returns-from-space-3405471,1752572959653,science-technology
ಐಎಸ್‌ಎಸ್‌ನಿಂದ ಬೇರ್ಪಟ್ಟ ‘ಡ್ರ್ಯಾಗನ್‌’: ಶುಭಾಂಶು ಮರುಪ್ರಯಾಣ ಆರಂಭ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/axiom-4-mission-indian-astronaut-shubhanshu-shukla-iss-return-3404452,1752510247917,science-technology
ಮಂಗಳ ಗ್ರಹದ ಶಿಲೆ ಮಾರಾಟ; ₹17 ಕೋಟಿಯಿಂದ ₹34 ಕೋಟಿಗೆ ಹರಾಜು ಸಾಧ್ಯತೆ ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/biggest-piece-of-mars-on-earth-is-up-for-auction-in-new-york-3401844,1752453000000,science-technology
ಶುಭಾಂಶು ಶುಕ್ಲಾ ಜುಲೈ 15ಕ್ಕೆ ಭೂಮಿಗೆ: 7 ದಿನಗಳ ಪುನಶ್ಚೇತನಾ ಶಿಬಿರದಲ್ಲಿ ಭಾಗಿ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/shubhamshu-shukla-returns-to-earth-after-space-mission-3400172,1752313423954,science-technology
ಎರಡು ವಾರಗಳಲ್ಲಿ 230 ಸೂರ್ಯೋದಯ ಕಂಡ ‘ಆ್ಯಕ್ಸಿಯಂ–4’ ಗಗನಯಾತ್ರಿಗಳು,https://www.prajavani.nethttps://www.prajavani.net/technology/science/axiom-four-mission-shubhanshu-shukla-return-to-earth-3397967,1752209676225,science-technology
ISRO Gaganyaan: ಗಗನಯಾನ ಪ್ರೊಪಲ್ಷನ್ ಸಿಸ್ಟಮ್‌‌ನ ಹಾಟ್ ಟೆಸ್ಟ್ ಯಶಸ್ವಿ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/isro-gaganyaan-propulsion-system-hot-test-success-3393562,1752045083446,science-technology
Paracetamol: ಪ್ಲಾಸ್ಟಿಕ್‌ನಿಂದ ಪ್ಯಾರಾಸಿಟಮಾಲ್‌,https://www.prajavani.nethttps://www.prajavani.net/technology/science/plastic-to-paracetamol-discovery-using-bacteria-3378060,1751412600000,science-technology
Drone Innovation: ಸೂಪರ್‌ ಡ್ರೋನ್ ಪಕ್ಷಿ!,https://www.prajavani.nethttps://www.prajavani.net/technology/science/super-drone-bird-innovation-in-aerial-technology-3378089,1751412600000,science-technology
ISS ಅಂಗಳದಲ್ಲಿ ಭಾರತದ ಹೆಜ್ಜೆ; ಇತಿಹಾಸ ಸೃಷ್ಟಿಸಿದ ಗಗನಯಾನಿ ಶುಭಾಂಶು ಶುಕ್ಲಾ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/space-mission-india-axiom-4-shukla-iss-docking-falcon-9-spacex-3368731,1750937152241,science-technology
ನೀನಿಲ್ಲದೆ...ಗಗನಯಾನಕ್ಕೂ ಮುನ್ನ ಪತ್ನಿಗಾಗಿ ಶುಭಾಂಶು ಶುಕ್ಲಾ ಭಾವುಕ ಪೋಸ್ಟ್‌,https://www.prajavani.nethttps://www.prajavani.net/technology/science/astronaut-shubhanshu-shukla-wrote-emotional-note-for-wife-before-journey-to-space-3367016,1750860087278,science-technology
"ಶುಭಾಂಶು ಸಾಧನೆಗೆ ತಂದೆಯ ಸಂಭ್ರಮ, ರಾಕೆಟ್‌ನಲ್ಲಿದ್ದ ಮಗನ ಕಂಡು ತಾಯಿ ಭಾವುಕ",https://www.prajavani.nethttps://www.prajavani.net/technology/science/spacex-rocket-launch-axiom-mission-4-indian-astronaut-shubhamshu-shukla-3366200,1750845283479,science-technology
PHOTOS | Axiom-4: ಅಂತರಿಕ್ಷಯಾನ ಕೈಗೊಂಡಿರುವ ಭಾರತದ ಗಗನಯಾನಿ ಶುಭಾಂಶು,https://www.prajavani.nethttps://www.prajavani.net/technology/science/nasa-isro-axiom-4-mission-launch-shubhanshu-shukla-spacex-falcon-9-rocket-in-pics-3366047,1750837114334,science-technology
"ನನ್ನ ಹೆಗಲಲ್ಲಿ ತ್ರಿವರ್ಣ ಧ್ವಜವಿದೆ, ಹೆಮ್ಮೆಯ ಕ್ಷಣ: ಶುಭಾಂಶು ಸಂದೇಶ",https://www.prajavani.nethttps://www.prajavani.net/technology/science/indian-astronaut-shubhanshu-shukla-pride-moment-indian-space-mission-3366021,1750835832696,science-technology
NASA Axiom-4 Mission Launch: ಐತಿಹಾಸಿಕ ಕ್ಷಣ;ನಭಕ್ಕೆ ಹಾರಿದ ಭಾರತೀಯ ಶುಭಾಂಶು,https://www.prajavani.nethttps://www.prajavani.net/technology/science/nasa-isro-spacex-axiom-4-mission-launch-indian-astronaut-shubhamshu-shukla-space-mission-3365945,1750833211006,science-technology
"NASA Axiom-4 Mission Launch LIVE: ಕ್ಷಣಗಣನೆ ಆರಂಭ, ನೇರ ಪ್ರಸಾರ ಇಲ್ಲಿ ನೋಡಿ",https://www.prajavani.nethttps://www.prajavani.net/technology/science/nasa-axiom-4-indian-astronaut-shubhamshu-shukla-iss-mission-spacex-falcon-9-launch-3365927,1750831331729,science-technology
ಇಲಾನ್ ಮಸ್ಕ್ ಒಡೆತನದ ಸ್ಪೇಸ್‌ಎಕ್ಸ್ ರಾಕೆಟ್ ಪರೀಕ್ಷೆಯ ವೇಳೆ ಸ್ಫೋಟ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/spacex-rocket-explosion-elon-musk-rocket-test-failure-texas-starbase-3354977,1750332169733,science-technology
ತಂತ್ರಜ್ಞಾನ | ಪ್ಲಾಸಿಬೊ ಎಂಬ ವಿಸ್ಮಯ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/placebo-effect-mind-body-connection-pain-relief-clinical-trials-psychology-in-medicine-3350984,1750206600000,science-technology
"ಅಂತರಿಕ್ಷಯಾನ ವಿಳಂಬ | ಸುರಕ್ಷತೆ, ಯೋಜನೆಯ ಪರಿಪೂರ್ಣತೆಗೆ ಆದ್ಯತೆ: ಇಸ್ರೊ",https://www.prajavani.nethttps://www.prajavani.net/technology/science/space-mission-delay-axiom-4-falcon-9-rocket-leak-isro-astronaut-shubham-shukla-3342468,1749791574655,science-technology
Falcon-9 ರಾಕೆಟ್‌ನಲ್ಲಿ ಸೋರಿಕೆ; ಭಾರತದ ಶುಭಾಂಶು ಇರುವ ಅಂತರಿಕ್ಷಯಾನ ಮುಂದೂಡಿಕೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/spacex-falcon-9-leak-axiom-4-mission-indian-astronaut-shubham-shukla-iss-delay-3337802,1749607578010,science-technology
ಸೂರ್ಯನ ಆಟ... ನೋಟದ ಮಾಟ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/solar-telescope-observation-bengaluru-amateur-astronomy-sun-view-3331719,1749338220000,science-technology
ಜೂನ್ 10ರಂದು ಐಎಸ್‌ಎಸ್‌ನತ್ತ ಭಾರತೀಯ ಗಗನಯಾನಿ ಶುಭಾಂಶು ಶುಕ್ಲಾ ಪಯಣ ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/indian-astronaut-shukla-axiom-4-mission-set-for-june-10-lift-off-dock-at-iss-after-28-hour-flight-3332028,1749311712791,science-technology
ಔಷಧ ಪ್ರಯೋಗಕ್ಕೆ ಕೃತಕ ಅಂಗಗಳು,https://www.prajavani.nethttps://www.prajavani.net/technology/science/artificial-organs-drug-testing-3d-bioprinting-nano-technology-3323424,1748997000000,science-technology
ISROದಿಂದ ಶಾಲಾ ಶಿಕ್ಷಕರಿಗಾಗಿ ಬಾಹ್ಯಾಕಾಶ ತಂತ್ರಜ್ಞಾನ ಕುರಿತ ಆನ್‌ಲೈನ್‌ ಕೋರ್ಸ್,https://www.prajavani.nethttps://www.prajavani.net/news/india-news/isro-online-course-for-teachers-space-training-setu-antariksha-jigyasa-3314444,1748530542112,science-technology
ಸಂಶೋಧಕ ಗೋಕರ್ಣದ ನಾರಾಯಣ ಹೊಸಮನೆ ಅವರನ್ನು ಉನ್ನತ ವಿದ್ವಾಂಸ ಎಂದ ScholarGPS,https://www.prajavani.nethttps://www.prajavani.net/news/world-news/narayan-hosmane-scholar-gps-recognition-boron-chemistry-gokarna-scientist-top-scholars-usa-3306416,1748239231640,science-technology
Artificial Embryo Sac: ಕೃತಕ ಭ್ರೂಣಚೀಲ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/special-story-about-artificial-embryo-sac-3295247,1747783380000,science-technology
ಜೂನ್ 8ಕ್ಕೆ ಭಾರತದ ಶುಭಾಂಶು ಶುಕ್ಲಾ ಅಂತರರಾಷ್ಟ್ರೀಯ ಬಾಹ್ಯಾಕಾಶ ನಿಲ್ದಾಣಕ್ಕೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/indian-astronaut-mission-axioms-space-shubham-shukla-iss-launch-isro-plans-3287788,1747276434478,science-technology
ಯೋಜಿತ ಬಾಹ್ಯಾಕಾಶ ಕೇಂದ್ರಕ್ಕೆ ಭಾರತೀಯ ರಾಕೆಟ್‌ ಬಳಕೆಗೆ ಅಮೆರಿಕ ಸಂಸ್ಥೆ ಒಲವು,https://www.prajavani.nethttps://www.prajavani.net/technology/science/indian-rocket-us-vast-space-station-isro-collaboration-gaganyaan-haven-1-3282441,1746943530416,science-technology
ತಂತ್ರಜ್ಞಾನ: ಕಾಲಿಲ್ಲದ ರೊಬೊ ಚಿಮ್ಮುತಿದೆ ನೋಡಿ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/technology-legless-robot-innovation-artificial-intelligence-3275738,1746574200000,science-technology
ಮಾನವಸಹಿತ ಗಗನಯಾನ 2027ಕ್ಕೆ ಮುಂದೂಡಿಕೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/gaganyaan-mission-slated-for-first-quarter-of-2027-isro-chief-narayanan-3276548,1746548618299,science-technology
"ಕೃತಕ ಬುದ್ಧಿಮತ್ತೆ: ಜಿಪಿಯು ಏಕೆ, ಸಿಪಿಯು ಸಾಕು!",https://www.prajavani.nethttps://www.prajavani.net/technology/science/iitm-ziroh-develops-cpu-based-compactai-3265973,1745963640000,science-technology
ಅಪರಾಧಿಗಳ ಬೇಟೆಗೆ ‘ಟಚ್ ಡಿಎನ್ಎ’,https://www.prajavani.nethttps://www.prajavani.net/technology/science/touch-dna-technology-forensic-crime-investigation-india-3266084,1745963040000,science-technology
2040ಕ್ಕೆ ಚಂದ್ರನ ಮೇಲೆ ಮೊದಲ ಭಾರತೀಯ: ಇಸ್ರೊ ಯೋಜನೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/first-indian-on-the-moon-by-2040-isro-plans-3260113,1745508835991,science-technology
Technology | ಮನಸ್ಸನ್ನು ತಿಳಿಯಬಲ್ಲ ಸ್ಟಿಕರ್,https://www.prajavani.nethttps://www.prajavani.net/technology/science/technology-mind-reading-nano-sticker-for-emotional-health-tracking-3256375,1745368200000,science-technology
ಸೌರಮಂಡಲದಾಚೆ ಜೀವಿಗಳ ಅಸ್ತಿತ್ವ: ‘ಪ್ರಬಲ ಸಾಕ್ಷ್ಯ’ ಲಭ್ಯ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/researchers-find-strongest-evidence-of-life-outside-solar-system-say-more-data-needed-3251434,1744938660000,science-technology
NASA ತರಬೇತಿ ಪೂರ್ಣ: ಬಾಹ್ಯಾಕಾಶಕ್ಕೆ ಹಾರಲು ಸಜ್ಜಾಗಿರುವ ಭಾರತದ ಶುಭಾಂಶು ಶುಕ್ಲಾ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/nasa-training-indian-astronaut-shubham-shukla-space-mission-axiom-spacex-3248408,1744734021635,science-technology
ಬಾಹ್ಯಾಕಾಶಕ್ಕೆ ಕೇಟಿ ಪೆರಿ: ಇದೇ ಮೊದಲ ಬಾರಿಗೆ ಪೂರ್ಣ ಮಹಿಳಾ ತಂಡದಿಂದ ಗಗನಯಾನ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/pop-star-katy-perry-to-fly-into-space-with-blue-origins-all-women-space-mission-3246003,1744618964284,science-technology
ತಂತ್ರಜ್ಞಾನ: ಅಕ್ಕಿಕಾಳಿನ ಗಾತ್ರದ ಪೇಸ್‌ಮೇಕರ್,https://www.prajavani.nethttps://www.prajavani.net/technology/science/technology-new-generation-pacemaker-3237889,1744155000000,science-technology
Cyber ​​Attack | ‘ಪಿಡಿಎಫ್‌’ ಎಂಬ ಕ್ಷಿಪಣಿಯ ದಾಳಿ!,https://www.prajavani.nethttps://www.prajavani.net/technology/science/cyber-attack-pdfs-and-hacktricks-3237892,1744155000000,science-technology
ಬಾಹ್ಯಾಕಾಶ ಕೇಂದ್ರ ತಲುಪಿದ ಅಮೆರಿಕ–ರಷ್ಯಾದ  ಗಗನಯಾತ್ರಿಗಳು,https://www.prajavani.nethttps://www.prajavani.net/news/world-news/us-russian-crew-of-3-launches-to-international-space-station-3238070,1744117006659,science-technology
Piezoelectricity: ನಡಿಗೆಯಿಂದ ವಿದ್ಯುತ್ ಉತ್ಪಾದನೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/science/piezoelectricity-new-revolution-in-renewable-energy-industry-3227936,1743550200000,science-technology
ಭೂಸ್ಥಿರ ಉಪಗ್ರಹದ ಪರಿಣಾಮಕಾರಿ ಬಳಕೆ: ಸಿಡಿಲಿನ ನಿಖರ ಮಾಹಿತಿ ಸಾಧ್ಯ ಎಂದ ISRO,https://www.prajavani.nethttps://www.prajavani.net/news/india-news/effective-use-of-geostationary-satellites-isro-on-lightning-forecasting-3228717,1743522776480,science-technology
ಸೆಮಿಕ್ರಯೊಜನಿಕ್‌ ಎಂಜಿನ್‌ ಪರೀಕ್ಷೆ ಯಶಸ್ವಿ: ಇಸ್ರೊ,https://www.prajavani.nethttps://www.prajavani.net/news/india-news/isro-achieves-breakthrough-in-semicryogenic-engine-development-for-lvm3-3225852,1743262888729,science-technology
ತಂತ್ರಜ್ಞಾನ: ಜೆಮಿನಿ ಲೈವ್‌ಗೆ ಕಣ್ಣು ಬಂತು!,https://www.prajavani.nethttps://www.prajavani.net/technology/science/artificial-intelligence-kannada-article-about-gemini-live-and-its-uses-3219379,1742953500000,science-technology
ತಂತ್ರಜ್ಞಾನ: Nano LED– ನ್ಯಾನೊ.. ಇದು ಚುಕ್ಕಿಚಿತ್ರಗಳ ಪರದೆ!,https://www.prajavani.nethttps://www.prajavani.net/technology/science/nano-led-screen-technology-nano-led-nano-its-a-dot-matrix-screen-3219377,1742951880000,science-technology
"ಸುನಿತಾ, ವಿಲ್ಮೋರ್‌ಗೆ ಡಾಲ್ಫಿನ್‌ಗಳ ಅಚ್ಚರಿಯ ಸ್ವಾಗತ...
",https://www.prajavani.nethttps://www.prajavani.net/news/world-news/nasa-astronauts-butch-wilmore-and-sunita-williams-return-to-earth-after-9-months-stuck-in-space-2-3212657,1742428442275,science-technology
"Sunita, Wilmore Return | ಭೂಮಿಗೆ ಮರಳಿದ ಸುನಿತಾ, ವಿಲ್ಮೋರ್",https://www.prajavani.nethttps://www.prajavani.net/news/world-news/nasa-astronauts-butch-wilmore-and-sunita-williams-return-to-earth-after-9-months-stuck-in-space-3212580,1742427000000,science-technology
"Sunita, Butch return: ಸುಯೂಜ್‌ಗೆ ಸಾಕು 3.5; ಸ್ಪೇಸ್‌ಎಕ್ಸ್‌ಗೆ ಏಕೆ 17 ಗಂಟೆ?",https://www.prajavani.nethttps://www.prajavani.net/technology/science/sunita-williams-returns-russias-soyuz-take-less-time-than-spacex-dragon-capsule-3212367,1742394036631,science-technology
Sunita Williams ಸುರಕ್ಷಿತ ಲ್ಯಾಂಡಿಂಗ್‌: ಗುಜರಾತ್ ಮೂಲದ ತಂದೆ ದೀಪಕ್ ಹಿನ್ನೆಲೆ,https://www.prajavani.nethttps://www.prajavani.net/news/world-news/sunita-williams-and-about-her-parents-and-familys-gujarat-roots-3211836,1742380837254,science-technology
ಅಂತರರಾಷ್ಟ್ರೀಯ ಬಾಹ್ಯಾಕಾಶ ಕೇಂದ್ರದಲ್ಲಿ ಅತಿ ಹೆಚ್ಚು ದಿನ ಕಳೆದ ಗಗನಯಾನಿಗಳಿವರು,https://www.prajavani.nethttps://www.prajavani.net/technology/science/here-is-the-list-of-astronauts-who-spent-most-time-on-iss-3211696,1742369678420,science-technology
ಭುವಿಗೆ ಮರಳಿದ ಅನರ್ಘ್ಯ ಗಗನತಾರೆ ಸುನಿತಾ: ಬಾಹ್ಯಾಕಾಶದಲ್ಲಿ ಆಹಾರ ಕ್ರಮ ಏನಿತ್ತು?,https://www.prajavani.nethttps://www.prajavani.net/technology/science/sunita-williams-astronaut-who-returned-to-earth-what-was-the-diet-in-space-3211683,1742368914377,science-technology
"9 ತಿಂಗಳ ಬಾಹ್ಯಾಕಾಶ ವಾಸ ಅಂತ್ಯ: ಸುರಕ್ಷಿತವಾಗಿ ಭುವಿಗಿಳಿದ ಸುನಿತಾ, ಬುಚ್‌",https://www.prajavani.nethttps://www.prajavani.net/technology/science/nasa-astronauts-butch-and-sunitha-return-to-earth-after-drawn-out-mission-in-space-3211573,1742350147006,science-technology
"ಬಾಹ್ಯಾಕಾಶ ನಿಲ್ದಾಣದಿಂದ ನಿರ್ಗಮಿಸುವ ಮುನ್ನ ಫೋಟೊಗೆ ಪೋಸ್‌ ಕೊಟ್ಟ ಸುನಿತಾ, ಬುಚ್",https://www.prajavani.nethttps://www.prajavani.net/technology/science/sunita-williams-butch-final-photo-at-space-station-before-leaving-for-earth-3210220,1742282061255,science-technology
"Sunita Return | 17 ಗಂಟೆಗಳ ಪ್ರಯಾಣದ ಬಳಿಕ ಭೂಮಿ ಸ್ಪರ್ಶಿಸಲಿರುವ ಸುನೀತಾ, ಬುಚ್",https://www.prajavani.nethttps://www.prajavani.net/technology/science/sunita-return-sunita-butch-to-touch-earth-after-17-hour-journey-3210196,1742279900906,science-technology
