headline,url,published,category
ಸಿ–ಬ್ರಿಜ್ ವಿನ್ಯಾಸದ ಹುವೈ ಫ್ರೀಕ್ಲಿಪ್ಸ್‌: ₹15 ಸಾವಿರಕ್ಕೆ ಭಾರತದಲ್ಲಿ ಲಭ್ಯ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/huawei-freeclips-open-ear-earbuds-india-launch-3398549,1752233808271,Gadget-news-technology
Thomson AlphaBeat: ಥಿಯೇಟರ್ ಅನುಭವ ನೀಡುವ ಸೌಂಡ್ ಬಾರ್‌ಗಳು ಮಾರುಕಟ್ಟೆಗೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/soundbar-launch-thomson-alphabeat-home-entertainment-3398329,1752229177337,Gadget-news-technology
OnePlus Nord 5 vs Nord CE5: ಅಮೆಜಾನ್‌ ಪ್ರೈಮ್‌ ಡೇನಲ್ಲಿ ಜುಲೈ 12ರಿಂದ ಲಭ್ಯ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/oneplus-nord-5-vs-nord-ce-5-launch-features-3396252,1752146124021,Gadget-news-technology
ಉಪಗ್ರಹ ಆಧಾರಿತ ಇಂಟರ್‌ನೆಟ್‌ ಸೇವೆ: ಸ್ಟಾರ್‌ಲಿಂಕ್‌ಗೆ ಇನ್‌–ಸ್ಪೇಸ್‌ ಪರವಾನಗಿ,https://www.prajavani.nethttps://www.prajavani.net/business/commerce-news/starlink-gets-final-nod-from-indian-space-regulator-for-internet-launch-3394077,1752061788806,Gadget-news-technology
ಆ್ಯಪಲ್‌ಗೆ ಭಾರತ ಮೂಲದ ಸಿಒಒ: ಯಾರು ಈ ಸಾಬಿಹ್ ಖಾನ್‌?,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/who-is-sabih-khan-all-you-need-to-know-about-apples-new-coo-born-in-ups-moradabad-3393800,1752054602873,Gadget-news-technology
"BitChat: ಇಂಟರ್‌ನೆಟ್, ವೈಫೈ ಇರದೆ ಬಳಸುವ ಹೊಸ ಮೆಸೆಂಜರ್ App ತಂದ ಜಾಕ್ ಡೋರ್ಸಿ",https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/bitchat-app-jack-dorsey-launches-new-messenger-app-that-can-be-used-without-internet-or-wifi-3391731,1751975210827,Gadget-news-technology
AI Skills | ಎ.ಐ ಕಾಲದ ಹೊಸ ಉದ್ಯೋಗಕ್ಕೆ ಸಿದ್ಧರಾಗಿದ್ದೀರಾ?,https://www.prajavani.nethttps://www.prajavani.net/education-career/career/ai-jobs-future-prompt-engineering-data-ethicist-artificial-intelligence-skills-3387809,1751841000000,Gadget-news-technology
ಮಾನವನಂತೆ ಪ್ರತಿಕ್ರಿಯಿಸುವ ವಿಶ್ವದ ಮೊದಲ ಎಐ ಬಡ್ಸ್ ಪರಿಚಯಿಸಿದ Mivi,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/artificial-intelligence-buds-human-like-ai-earbuds-mivi-emotional-ai-india-multilingual-assistant-3382320,1751528537003,Gadget-news-technology
ಅಮರಾವತಿಯಲ್ಲಿ ಕ್ವಾಂಟಮ್ ಕಂಪ್ಯೂಟಿಂಗ್ ಕೇಂದ್ರ 2026ರಿಂದ ಕಾರ್ಯಾರಂಭ: CM ನಾಯ್ಡು,https://www.prajavani.nethttps://www.prajavani.net/news/india-news/quantum-computing-centre-amaravati-operations-2026-cm-naidu-3375525,1751277050864,Gadget-news-technology
ತಂತ್ರಜ್ಞಾನ | AI ಬಳಕೆಯಲ್ಲಿ ಇಂಗಾಲವೇ ದರ!,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/technology-ai-and-carbon-dioxide-3364094,1750809600000,Gadget-news-technology
ತಂತ್ರಜ್ಞಾನ | ಬೆಳೆ ಇಳುವರಿಯನ್ನು ಅಂದಾಜಿಸುವ AI,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/technology-ai-predicts-crop-yields-3365129,1750809360000,Gadget-news-technology
OnePlus Nord 5 ಜುಲೈ 8ರಂದು ಬಿಡುಗಡೆ: 50 ಮೆಗಾ ಪಿಕ್ಸೆಲ್ ಕ್ಯಾಮೆರಾ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/oneplus-nord-5-launch-50mp-camera-snapdragon-july-release-3364625,1750772144883,Gadget-news-technology
OpenAI ನೌಕರರನ್ನು ಸೆಳೆಯಲು ₹ 860 ಕೋಟಿ ಬೋನಸ್ ಆಫರ್ ನೀಡಿದ ಮೆಟಾ: ಆಲ್ಟ್‌ಮನ್,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/sam-altman-says-meta-offered-100-million-dollar-bonuses-to-openai-employees-3354386,1750306922745,Gadget-news-technology
ತಂತ್ರಜ್ಞಾನ: ಉದ್ದವಾದ ಭಾರತದ ಕರಾವಳಿ! ಏಕೆ?,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/technology-indias-longest-coastline-why-3337239,1749591060000,Gadget-news-technology
ಜಾಗತಿಕವಾಗಿ ತಾಂತ್ರಿಕ ತೊಂದರೆ ಎದುರಿಸಿದ ChatGPT: ಪರದಾಡಿದ ಬಳಕೆದಾರರು,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/chatgpt-faces-global-outage-india-us-most-affected-3336137,1749554924004,Gadget-news-technology
ಉಪಗ್ರಹ ಆಧಾರಿತ ಅಂತರ್ಜಾಲ: ಭಾರತದಲ್ಲಿ ಮಸ್ಕ್ ಒಡೆತನದ ಸ್ಟಾರ್‌ಲಿಂಕ್‌ಗೆ ಪರವಾನಗಿ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/satellite-internet-india-starlink-license-elon-musk-india-jio-oneweb-amazon-kuiper-3330400,1749222756199,Gadget-news-technology
Huawei Band 10 ಭಾರತದಲ್ಲಿ ಬಿಡುಗಡೆ; ಬೆಲೆ ವೈಶಿಷ್ಟ್ಯಗಳು,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/huawei-band-10-india-launch-features-price-fitness-tracker-smartwatch-3329332,1749203845220,Gadget-news-technology
Flipkartಗೆ NBFC ಪರವಾನಗಿ; RBI ಅನುಮತಿ ಪಡೆದ ದೇಶದ ಮೊದಲ ಇ–ಕಾಮರ್ಸ್ ದೈತ್ಯ,https://www.prajavani.nethttps://www.prajavani.net/business/commerce-news/flipkart-nbfc-license-rbi-approval-ecommerce-lending-india-3328080,1749169800000,Gadget-news-technology
AI Jobs | ಕೃತಕ ಬುದ್ಧಿಮತ್ತೆ ಕ್ಷೇತ್ರದಲ್ಲಿನ ನೇಮಕಾತಿ ಶೇ 25ರಷ್ಟು ಏರಿಕೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/ai-ml-hiring-increase-25-percent-it-jobs-decline-india-may-report-3321460,1748874480712,Gadget-news-technology
ಚೀನಾದ ಡೀಪ್‌ಸೀಕ್‌ನಿಂದ R1 ಅಪ್‌ಡೇಟ್ ಬಿಡುಗಡೆ; ತಪ್ಪು ಮಾಹಿತಿ ಶೇ 50ರಷ್ಟು ಕಡಿತ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/ai-startup-china-deepseek-r1-update-artificial-intelligence-3314747,1748535422991,Gadget-news-technology
Tecno Pova Curve 5G: ಟೆಕ್ನೊದಿಂದ ಹೊಸ ಸ್ಮಾರ್ಟ್‌ಫೋನ್ ಬಿಡುಗಡೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/tecno-has-unveiled-a-new-smartphone-in-india-adding-to-its-popular-pova-series-with-the-tecno-pova-curve-5g-3314116,1748526775826,Gadget-news-technology
"Realme GT 7 ಮಾರುಕಟ್ಟೆಗೆ: ವೈಶಿಷ್ಟ್ಯಗಳು, ಬೆಲೆ ಸೇರಿದಂತೆ ವಿವರ ಇಲ್ಲಿದೆ",https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/realme-gt-7-launch-price-specifications-features-india-3313389,1748516902630,Gadget-news-technology
ಹೈಸೆನ್ಸ್‌ನಿಂದ E7Q Pro QLED ಸ್ಮಾರ್ಟ್ ಟಿವಿ ಅನಾವರಣ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/hisense-e7q-pro-qled-smart-tv-launch-india-gaming-features-3313143,1748501926303,Gadget-news-technology
ಕಣ್ಸನ್ನೆಯನ್ನು ಮಾತಾಗಿ ಪರಿವರ್ತಿಸುವ ಸಾಧನದ ಶೋಧ,https://www.prajavani.nethttps://www.prajavani.net/news/india-news/netravaad-to-convert-eye-gestures-into-words-and-sentences-3309907,1748361610060,Gadget-news-technology
"Samsung Galaxy S25 Edge: ಪ್ರೀ ಆರ್ಡರ್‌ ಆರಂಭ; ಬೆಲೆ, ವೈಶಿಷ್ಟ್ಯತೆ",https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/samsung-galaxy-s25-edge-smartphone-preorder-begins-price-specs-feature-details-3297720,1747833439866,Gadget-news-technology
"Social Hackathon | ಗಮನ ಸೆಳೆದ ವಿಜ್ಞಾನ, ತಂತ್ರಜ್ಞಾನ ಆವಿಷ್ಕಾರ",https://www.prajavani.nethttps://www.prajavani.net/district/bengaluru-city/students-innovation-cmrit-national-social-hackathon-2025-technology-projects-3292018,1747526940000,Gadget-news-technology
ಭಾರತದಲ್ಲಿ ಐಫೋನ್‌ ತಯಾರಿಸಬೇಡಿ: ಟ್ರಂಪ್‌ ಮನವಿ - ಭಾರತದಲ್ಲಿ ತಲ್ಲಣ,https://www.prajavani.nethttps://www.prajavani.net/news/india-news/iphone-manufacturing-india-donald-trump-apple-production-warning-3289499,1747355400000,Gadget-news-technology
ತಂತ್ರಜ್ಞಾನ: ಬರುತ್ತಿವೆ ಪಾರದರ್ಶಕ ದೃಶ್ಯಪರದೆಗಳು!,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/transparent-screens-technology-transparent-screens-are-coming-3285062,1747186920000,Gadget-news-technology
ತಂತ್ರಜ್ಞಾನ: ಎಐ ಹೆದರಿಕೆಯಲ್ಲಿ ಮುದುಡಿದ ಸ್ಪ್ರೆಡ್‌ಶೀಟ್!,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/technology-ai-and-spreadsheet-spreadsheets-are-terrified-of-ai-3285063,1747182780000,Gadget-news-technology
3 ಹೊಸ QLED ಟಿವಿಗಳನ್ನು ಬಿಡುಗಡೆ ಮಾಡಿದ ಥಾಮ್ಸನ್,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/thomson-launches-3-new-qled-tvs-3266407,1745935658583,Gadget-news-technology
ಶೇ 20ರಷ್ಟು ಉದ್ಯೋಗಿಗಳ ವಜಾಕ್ಕೆ ಇಂಟೆಲ್‌ ನಿರ್ಧಾರ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/intel-20-percent-workforce-layoff-chipmaker-job-cuts-tech-industry-3258351,1745423790288,Gadget-news-technology
"ಟೆಕ್ ದೈತ್ಯ ಇಂಟೆಲ್ ಕಂಪನಿ CTO, AI ಹೆಡ್ ಆಗಿ ಬೆಳಗಾವಿ ಮೂಲದ ಸಚಿನ್ ಕತ್ತಿ ನೇಮಕ",https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/intel-appoints-belagavi-origin-executive-sachin-katti-as-intel-cto-and-head-of-ai-3254532,1745218115893,Gadget-news-technology
ದುಂಬಿಯ ಬೆನ್ನಟ್ಟುವ ಕ್ಯಾಮೆರಾ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/high-speed-camera-flying-insect-video-tracking-technology-3247525,1744755420000,Gadget-news-technology
Google Layoffs: ಗೂಗಲ್‌ನಿಂದ ನೂರಾರು ಉದ್ಯೋಗಿಗಳು ವಜಾ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/google-layoffs-2025-android-pixel-chrome-teams-restructure-3242989,1744377668904,Gadget-news-technology
160W ವೇಗದ ಚಾರ್ಜಿಂಗ್: ಟ್ರಿಪ್‌ಮೇಟ್ ಅಡಾಪ್ಟರ್ ಬಿಡುಗಡೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/promate-tripmate-gan-160-universal-travel-adapter-launched-in-india-3242087,1744297147853,Gadget-news-technology
ಮಂಗಳೂರಿನಲ್ಲಿ ಜಲಜನಕ ಉತ್ಪಾದನಾ ಘಟಕ ಆರಂಭಿಸಿದ ವಿಜ್ಞಾನಿ ಎಂ. ಕೃಷ್ಣ ಕುಮಾರ್‌,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/hydrogen-production-mangalore-scientist-aem-electrolyzer-startup-innovation-3240242,1744208616329,Gadget-news-technology
"ಥಾಮ್ಸನ್‌ನಿಂದ ಕಡಿಮೆ ಬೆಲೆಗೆ ಉತ್ತಮ ಗುಣಮಟ್ಟದ QLED T.V, ಏರ್ ಕೂಲರ್ ಬಿಡುಗಡೆ",https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/thomson-launches-an-exciting-lineup-of-qled-linux-os-tvs-in-24-32-40-inches-and-air-cooler-3233215,1743777983668,Gadget-news-technology
Lava: ಲಾವಾದಿಂದ 50MP ಕ್ಯಾಮೆರಾ ಇರುವ ಶಾರ್ಕ್‌ ಫೋನ್‌; ಬೆಲೆ ₹ 6999 ಮಾತ್ರ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/shark-phone-with-50mp-camera-from-lava-price-6999-only-3221140,1742994365924,Gadget-news-technology
ಸಂಶೋಧನೆ: ಕೆಎಲ್‌ಇ ಟೆಕ್‌ ಒಪ್ಪಂದ,https://www.prajavani.nethttps://www.prajavani.net/district/dharwad/kle-jncasr-research-collaboration-agreement-3219786,1742946480000,Gadget-news-technology
"OPPO F29 ಸರಣಿ ಬಿಡುಗಡೆ: ಲಭ್ಯತೆ, ವೈಶಿಷ್ಟ್ಯಗಳು, ಬೆಲೆ ಮಾಹಿತಿ ಇಲ್ಲಿದೆ",https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/oppo-f29-series-launch-india-features-price-availability-3215207,1742564051201,Gadget-news-technology
science and technology | ಪರಮಾಣು ಬ್ಯಾಟರಿ ಭವಿಷ್ಯದ ‘ಶಕ್ತಿ’ಕೋಶ?,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/science-and-technology-is-the-nuclear-battery-the-energy-cell-of-the-future-3211227,1742340600000,Gadget-news-technology
science and technology | ಬಂತು ಡಿಎನ್‌ಎ ರೋಬೊ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/science-and-technology-dna-robot-arrives-3211250,1742337000000,Gadget-news-technology
ಭಾರತಕ್ಕೆ Starlink; ಮೊದಲು ಸ್ವಾಗತ ಬಳಿಕ ಪೋಸ್ಟ್ ಡಿಲೀಟ್ ಮಾಡಿದ ಕೇಂದ್ರ ಸಚಿವ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/vaishnaw-welcomes-elon-musks-starlink-to-india-then-deletes-3204186,1741833121678,Gadget-news-technology
ದೇಶದಲ್ಲಿ Starlink ಇಂಟರ್‌ನೆಟ್ ಸೇವೆ; SpaceX ಜತೆ ಏರ್‌ಟೆಲ್ ಬಳಿಕ Jio ಒಪ್ಪಂದ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/after-airtel-jio-joins-hand-with-elon-musks-spacex-to-offer-starlink-services-in-india-3202644,1741757097063,Gadget-news-technology
Ambient Computing: ಆ್ಯಂಬಿಯೆಂಟ್‌ ಕಂಪ್ಯೂಟಿಂಗ್‌ ಎಂಬ ಆಪ್ತಮಿತ್ರ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/all-about-ambient-computing-technology-3202181,1741738380000,Gadget-news-technology
Smart Pyjamas: ನಿದ್ರೆಯ ಇತಿಹಾಸ ಹೇಳುವ ಪೈಜಾಮಾ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/story-about-artificial-intelligence-sleep-and-pyjamas-3202201,1741738200000,Gadget-news-technology
ಎಲಾನ್‌ ಮಸ್ಕ್‌ ಒಡೆತನದ SpaceX ಜತೆ Airtel ಪಾಲುದಾರಿಕೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/airtel-partners-with-elon-musks-spacex-to-provide-starlinks-high-speed-internet-in-india-3201662,1741701181816,Gadget-news-technology
Artificial Intelligence: ಟ್ರಾಫಿಕ್‌ ಸಮಸ್ಯೆಗಳಿಗೆ 'ಎ.ಐ.’  ಪರಿಹಾರಗಳು,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/story-about-ai-powered-smart-traffic-signals-3182556,1740529800000,Gadget-news-technology
SwaRail App: ‘ಸ್ವರೈಲ್‌’ ಭಾರತೀಯ ರೈಲ್ವೆಯ ಸೂಪರ್‌ ಆ್ಯಪ್‌,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/information-about-swa-rail-app-3182581,1740526200000,Gadget-news-technology
2024ರಲ್ಲಿ 84 ಬಾರಿ ಇಂಟರ್‌‌ನೆಟ್ ಸ್ಥಗಿತ: ವಿಶ್ವದಲ್ಲೇ ಭಾರತ ಎರಡನೇ ಸ್ಥಾನ,https://www.prajavani.nethttps://www.prajavani.net/news/india-news/internet-shutdown-india-stands-second-in-world-in-2024-3182392,1740464751763,Gadget-news-technology
ಸ್ಯಾಮ್ಸಂಗ್‌ ನೌಕರರ ಹೋರಾಟ: ಸರ್ಕಾರದ ಮಧ್ಯಪ್ರವೇಶಕ್ಕೆ ಕೋರಿಕೆ,https://www.prajavani.nethttps://www.prajavani.net/business/commerce-news/samsung-standoff-company-seeks-tn-govt-intervention-to-ensure-workers-safety-ease-of-doing-biz-3177357,1740067518246,Gadget-news-technology
ಭಾರತದಲ್ಲೇ ಐಫೋನ್‌ 16ಇ ಸರಣಿ ಜೋಡಣೆ: ಆ್ಯಪಲ್‌,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/iphone-16e-being-assembled-in-india-for-local-sale-exports-to-select-countries-3177305,1740066384349,Gadget-news-technology
ಜಿಯೊಟೆಲಿ ಒಎಸ್ ಮೂಲಕ ಕಾರ್ಯಾಚರಿಸುವ ಮೊದಲ ಟಿವಿ ಬಿಡುಗಡೆ ಮಾಡಿದ ಥಾಮ್ಸನ್‌,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/thomson-launches-indias-first-43-inch-qledtvs-powered-by-jiotele-os-3176285,1740037423687,Gadget-news-technology
"ಐಫೋನ್ 16ಇ ಬಿಡುಗಡೆ: ಅತ್ಯಂತ ಅಗ್ಗದ ಆ್ಯಪಲ್ ಫೋನ್ ಬೆಲೆ, ವೈಶಿಷ್ಟ್ಯಗಳೇನು?",https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/iphone-16e-launched-know-price-top-specs-key-features-and-everything-3176271,1740033475857,Gadget-news-technology
ಜಿಯೊದಿಂದ ಸ್ಮಾರ್ಟ್ ಟಿ.ವಿಗಳಿಗೆ ಭಾರತದ ಮೊದಲ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ 'JioTele OS',https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/jiotele-os-smart-tv-operating-system-with-ai-powered-content-recommendations-launched-3175161,1739972672268,Gadget-news-technology
Google | ದೇಶದಲ್ಲೇ ಅತಿ ದೊಡ್ಡ ಗೂಗಲ್ ಕ್ಯಾಂಪಸ್ ಬೆಂಗಳೂರಿನಲ್ಲಿ ಕಾರ್ಯಾರಂಭ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/google-opens-ananta-companys-biggest-india-office-in-bengaluru-3175065,1739964070048,Gadget-news-technology
Science and Technology | ಎ.ಐ. 'ಸೇಲ್ಸ್‌ ರೆಪ್',https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/science-and-technology-ai-as-sales-representatives-3173572,1739921400000,Gadget-news-technology
Science and Technology | ರೋಬೋಗಳ ನಿರ್ಮಾಣಕ್ಕೆ ಸಿಕ್ಕಿತು ಹೊಸ ವಸ್ತು,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/science-and-technology-robot-manufacturing-new-material-has-been-found-for-the-construction-of-robots-3173637,1739917800000,Gadget-news-technology
ಭಾರತದಲ್ಲಿ ಸ್ಟಾರ್‌ಲಿಂಕ್: ಇಲಾನ್ ಮಸ್ಕ್ ಜೊತೆ ಪ್ರಧಾನಿ ಮೋದಿ ಮಾತುಕತೆ?,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/modi-set-to-meet-musk-for-possible-starlink-talks-during-us-trip-sources-say-2-3167145,1739422147433,Gadget-news-technology
ಎನ್‌ಯು ರಿಪಬ್ಲಿಕ್‌ನಿಂದ ‘ಸ್ಟಾರ್‌ಬಾಯ್–6’ ವಯರ್‌ಲೆಸ್ ಹೆಡ್‌ಫೋನ್‌ ಬಿಡುಗಡೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/nu-republic-launches-starboy-6-wireless-headphone-3166313,1739369457421,Gadget-news-technology
OpenAI ಖರೀದಿಗೆ ಇಲಾನ್ ಮಸ್ಕ್ ನೇತೃತ್ವದ ಹೂಡಿಕೆದಾರರು ಉತ್ಸುಕತೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/elon-musk-led-group-proposes-buying-openai-for-97-4-billion-openai-ceo-says-no-thank-you-3163649,1739242068922,Gadget-news-technology
ಸಂಶೋಧನಾ ವರದಿ ತಯಾರಿಸುವ deep research ಎಐ ಟೂಲ್ ಬಿಡುಗಡೆ ಮಾಡಿದ  OpenAI ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/openai-launches-new-ai-tool-deep-research-to-facilitate-research-tasks-3151771,1738549129076,Gadget-news-technology
ಭಾರತದಿಂದಲೂ ಎಐ ಮಾದರಿಗಳ ಅಭಿವೃದ್ಧಿ,https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/india-to-build-own-foundational-models-18693-gpus-to-power-compute-facility-3147721,1738253856337,Gadget-news-technology
"ಬೆರಗುಗೊಳಿಸಿದ DeepSeek: ಸ್ಪರ್ಧೆ ಸಮರ್ಥಿಸಿಕೊಂಡ ಮೈಕ್ರೊಸಾಫ್ಟ್, ಮೆಟಾ ಸಿಇಒ",https://www.prajavani.nethttps://www.prajavani.net/technology/gadget-news/rpt-microsoft-meta-ceos-defend-hefty-ai-spending-after-deepseek-stuns-tech-world-2-3146915,1738240463712,Gadget-news-technology
